Transaction,items
7457,['Coffee']
7458,['Coffee']
7459,"['Cake', 'Coffee', 'Cookies', 'Juice']"
7460,['Coffee']
7461,"['Coffee', 'Tiffin']"
7462,['Bread']
7463,['Coffee']
7464,"['Coffee', 'Pastry']"
7465,"['Bread', 'Coffee', 'Pastry', 'Sandwich']"
7466,['Fudge']
7467,['Scandinavian']
7468,"['Bread', 'Hot chocolate']"
7469,"['Alfajores', 'Coffee', 'Fudge']"
7470,['Coffee']
7471,['Coffee']
7472,['Tea']
7473,['Bread']
7474,['Bread']
7475,"['Coffee', 'Pastry']"
7476,"['Coffee', 'Tea']"
7477,['Sandwich']
7478,"['Cake', 'Coffee', 'Tiffin']"
7479,['Coffee']
7480,"['Coffee', 'Pastry', 'Tea']"
7481,['Coffee']
7482,['Coffee']
7483,"['Chicken Stew', 'Mineral water', 'Sandwich']"
7484,"['Bread', 'Cake', 'Cookies']"
7485,"['Bread', 'Coffee', 'Eggs', 'Pastry']"
7486,['Bread']
7487,"['Coffee', 'Salad', 'Sandwich']"
7488,"['Bread', 'Coffee', 'Pastry']"
7489,"['Bread', 'Coffee']"
7490,"['Chicken Stew', 'Tea']"
7491,"['Coffee', 'Cookies', 'Sandwich']"
7492,"['Alfajores', 'Coffee', 'Tiffin']"
7493,"['Bread', 'Pastry']"
7494,"['Hot chocolate', 'Tiffin']"
7495,"['Bread', 'Duck egg', 'Spanish Brunch', 'Tea']"
7496,"['Cookies', 'Soup', 'Tea']"
7497,"['Cake', 'Juice', 'Muffin', 'Soup']"
7498,"['Coffee', 'Coke', 'Sandwich', 'Smoothies']"
7499,['Afternoon with the baker']
7500,"['Coffee', 'Sandwich']"
7501,"['Bread', 'Pastry', 'Scone']"
7502,"['Bread', 'Coffee']"
7503,['Bread']
7504,['Sandwich']
7505,"['Coffee', 'Cookies']"
7506,['Scone']
7507,['Coffee']
7508,"['Bread', 'Sandwich', 'Tiffin']"
7509,"['Afternoon with the baker', 'Bread', 'Juice', 'Tea']"
7510,"['Coffee', 'Scone']"
7511,['Cake']
7512,"['Alfajores', 'Coffee', 'Scone', 'Truffles']"
7513,['Coffee']
7514,['Bread']
7515,['Coffee']
7516,"['Bread', 'Coffee', 'Scone']"
7517,['Bread']
7518,['Coffee']
7519,"['Coffee', 'Coke', 'Pastry']"
7520,"['Coffee', 'Farm House', 'Hot chocolate']"
7521,"['Bread', 'Pastry']"
7522,['Scone']
7523,"['Coffee', 'Pastry']"
7524,"['Bread', 'Scone']"
7525,"['Brownie', 'Coffee', 'Juice', 'Tiffin']"
7526,"['Alfajores', 'Scandinavian']"
7527,['Bread']
7528,"['Coffee', 'Juice', 'Tea']"
7529,"['Coffee', 'Pastry', 'Scone']"
7530,"['Coffee', 'Muffin', 'Scone']"
7531,['Bread']
7532,['Coffee']
7533,['Bread']
7534,"['Baguette', 'Cookies', 'Medialuna', 'Scandinavian', 'Scone']"
7535,"['Bread', 'Coffee']"
7536,"['Bread', 'Coffee', 'Pastry']"
7537,['Baguette']
7538,['Bread']
7539,"['Bread', 'Cake', 'Jammie Dodgers']"
7540,"['Bread', 'Coffee', 'Extra Salami or Feta', 'Sandwich']"
7541,"['Brownie', 'Cake', 'Coffee', 'Hot chocolate', 'Mineral water', 'Tea']"
7542,"['Coffee', 'Coke']"
7543,['Bread']
7544,"['Coffee', 'Tea']"
7545,"['Coffee', 'Cookies']"
7546,['Bread']
7547,"['Coffee', 'Spanish Brunch', 'The Nomad']"
7548,"['Coffee', 'Muffin']"
7549,"['Coffee', 'Scone']"
7550,"['Bread', 'Coffee', 'Tiffin']"
7551,['Baguette']
7552,"['Bread', 'Coffee']"
7553,"['Brownie', 'Coffee', 'Sandwich', 'Smoothies']"
7554,"['Brownie', 'Coffee', 'Coke', 'Scone', 'Toast']"
7555,"['Bread', 'Cake', 'Sandwich', 'Smoothies', 'Soup']"
7556,['Bread']
7557,"['Baguette', 'Coffee', 'Juice', 'Sandwich', 'Toast']"
7558,"['Bread', 'Coffee']"
7559,['Coffee']
7560,"['Coffee', 'Spanish Brunch']"
7561,"['Bread', 'Brownie', 'Coffee', 'Scandinavian', 'Soup']"
7562,['Pastry']
7563,['Vegan Feast']
7564,"['Cake', 'Muffin']"
7565,['Baguette']
7566,"['Chicken Stew', 'Coffee', 'Coke', 'Sandwich', 'Truffles']"
7567,"['Scone', 'Soup', 'Tea']"
7568,['Bread']
7569,"['Juice', 'Sandwich', 'Soup']"
7570,"['Coffee', 'Cookies', 'Mineral water']"
7571,"['Coffee', 'Cookies', 'Pastry']"
7572,"['Art Tray', 'Brownie', 'Coffee', 'Sandwich', 'Scone', 'Soup']"
7573,"['Cake', 'Tiffin']"
7574,"['Scone', 'Tea']"
7575,"['Brownie', 'Cookies']"
7576,"['Juice', 'Sandwich']"
7577,"['Bread', 'Cake', 'Coffee', 'Cookies', 'Hot chocolate', 'Scone']"
7578,"['Cake', 'Hot chocolate', 'Salad', 'Tea']"
7579,"['Bread', 'Sandwich', 'Soup', 'Tea']"
7580,"['Sandwich', 'Spanish Brunch']"
7581,"['Bread', 'Toast']"
7582,"['Coffee', 'Tea', 'Toast']"
7583,['Scone']
7584,"['Coffee', 'Scone']"
7585,"['Bread', 'Brownie']"
7586,"['Soup', 'Tea']"
7587,"['Cake', 'Coffee', 'Hot chocolate', 'Scone']"
7588,"['Brownie', 'Coke', 'Tea']"
7589,"['Hot chocolate', 'Spanish Brunch', 'Truffles']"
7590,"['Chicken Stew', 'Coke', 'Granola']"
7591,"['Smoothies', 'Spanish Brunch']"
7592,['Bread']
7593,"['Coffee', 'Scone']"
7594,['Tea']
7595,['Tea']
7596,['Scandinavian']
7597,"['Coffee', 'Hot chocolate']"
7598,"['Bread', 'Cake', 'Coffee', 'Hot chocolate', 'Scone']"
7599,"['Bread', 'Scone', 'Tea']"
7600,['Scandinavian']
7601,"['Bread', 'Coffee']"
7602,"['Bread', 'Coffee', 'Cookies', 'Mineral water', 'Salad', 'Scone', 'Soup', 'Truffles']"
7603,"['Coffee', 'Tea', 'Tiffin']"
7604,['Coffee']
7605,"['Bread', 'Hot chocolate', 'Scone']"
7606,"['Cake', 'Coffee', 'Scone', 'Tea']"
7607,['Bread']
7608,"['Muffin', 'Scandinavian']"
7609,['Scandinavian']
7610,['Farm House']
7611,"['Bread', 'Medialuna']"
7612,"['Coffee', 'Spanish Brunch']"
7613,['Coffee']
7614,['Coffee']
7615,"['Bread', 'Coffee', 'Pastry', 'Spanish Brunch']"
7616,"['Bread', 'Scone']"
7617,"['Bread', 'Coffee', 'Toast']"
7618,['Bread']
7619,"['Bread', 'Pastry']"
7620,"['Cookies', 'Hot chocolate', 'Pastry']"
7621,"['Coffee', 'The Nomad']"
7622,"['Coffee', 'Jammie Dodgers', 'Muffin', 'Tea']"
7623,['Coffee']
7624,"['Brownie', 'Coffee']"
7625,['Coffee']
7626,"['Bread', 'Coffee']"
7627,"['Coffee', 'Hot chocolate', 'Muffin']"
7628,['Bread']
7629,['Farm House']
7630,"['Coffee', 'Tiffin']"
7631,"['Coffee', 'Pastry', 'Scone', 'Toast']"
7632,['Coffee']
7633,['Jam']
7634,"['Cake', 'Coffee', 'Pastry']"
7635,"['Coffee', 'Juice', 'Soup', 'Tea']"
7636,['Pastry']
7637,['Coffee']
7638,"['Coffee', 'Jammie Dodgers']"
7639,['Coffee']
7640,['Coffee']
7641,['Muffin']
7642,"['Cake', 'Coffee', 'Muffin']"
7643,"['Bread', 'Pastry']"
7644,"['Bread', 'Coffee', 'Pastry']"
7645,['Hot chocolate']
7646,"['Cake', 'Coffee', 'Juice']"
7647,"['Coke', 'Sandwich']"
7648,"['Sandwich', 'Smoothies']"
7649,['Coffee']
7650,['Scone']
7651,"['Bread', 'Cake', 'Coffee', 'Juice']"
7652,"['Cake', 'Coffee', 'Tea']"
7653,"['Cake', 'Coffee', 'Pastry', 'Sandwich', 'Truffles']"
7654,['Tiffin']
7655,"['Cake', 'Coffee']"
7656,"['Cake', 'Coffee', 'Medialuna', 'Scone', 'Soup', 'Tea']"
7657,['Coffee']
7658,"['Bread', 'Coffee']"
7659,"['Coffee', 'Medialuna', 'Pastry']"
7660,"['Jammie Dodgers', 'Tiffin']"
7661,"['Alfajores', 'Bread', 'Coffee']"
7663,['Afternoon with the baker']
7664,['Afternoon with the baker']
7665,['Afternoon with the baker']
7666,['Afternoon with the baker']
7667,['Afternoon with the baker']
7668,['Jammie Dodgers']
7669,['Coffee']
7670,['Coffee']
7671,"['Bread', 'Coffee']"
7672,['Coffee']
7673,['Bread']
7674,['Bread']
7675,"['Coffee', 'Pastry']"
7676,['Bread']
7677,"['Pastry', 'Tea']"
7678,['Pastry']
7679,['Tea']
7680,['Coffee']
7681,['Farm House']
7682,['Coffee']
7683,"['Coffee', 'Cookies', 'Pastry']"
7684,"['Bread', 'Coffee', 'Toast']"
7685,"['Cake', 'Coffee', 'Tea']"
7686,"['Coffee', 'Toast']"
7687,"['Coffee', 'Toast']"
7688,['Bread']
7689,['Bread']
7690,['Bread']
7691,"['Cake', 'Farm House']"
7692,"['Coffee', 'Soup']"
7693,['Coffee']
7694,"['Bread', 'Sandwich']"
7695,['Bread']
7696,"['Cake', 'Coffee', 'Juice', 'Sandwich']"
7697,['Bread']
7698,['Tea']
7699,"['Bread', 'Cake']"
7700,"['Chicken Stew', 'Coffee']"
7701,['Coffee']
7702,"['Coffee', 'Salad']"
7703,"['Bread', 'Soup']"
7704,"['Bread', 'Cake']"
7705,['Bread']
7706,"['Cake', 'Coffee', 'Sandwich']"
7707,"['Cake', 'Chicken Stew', 'Coffee', 'Salad', 'Tea', 'Truffles']"
7708,"['Coffee', 'Drinking chocolate spoons', 'Juice']"
7709,"['Bread', 'Cake', 'Coffee', 'Sandwich', 'Soup']"
7710,['Juice']
7711,['Tea']
7712,['Bread']
7713,"['Cake', 'Hot chocolate', 'Tea']"
7714,"['Coffee', 'Pastry', 'Tea', 'Toast']"
7715,"['Cake', 'Coffee']"
7716,['Afternoon with the baker']
7717,['Bread']
7718,['Coffee']
7719,"['Coffee', 'Toast']"
7720,"['Bread', 'Cookies', 'Pastry']"
7721,['Coke']
7722,['Coffee']
7723,"['Coffee', 'Tea']"
7724,"['Bread', 'Pastry']"
7725,['Coffee']
7726,['Coffee']
7727,"['Bread', 'Pastry']"
7728,['Baguette']
7729,['Bread']
7730,['Coffee']
7731,"['Coffee', 'Tea']"
7732,"['Coffee', 'Granola']"
7733,['Coffee']
7734,['Bread']
7735,"['Bread', 'Sandwich']"
7736,['Coffee']
7737,['Coffee']
7738,"['Bread', 'Toast']"
7739,"['Coffee', 'Cookies', 'Hot chocolate', 'Pastry']"
7740,"['Bread', 'Coffee', 'Cookies']"
7741,['Baguette']
7742,"['Bread', 'Tea']"
7743,['Coffee']
7744,['Coffee']
7745,['Bread']
7746,"['Bread', 'Coffee', 'Pastry']"
7747,['Bread']
7748,"['Bread', 'Coffee', 'Pastry', 'Spanish Brunch']"
7749,"['Coffee', 'Soup']"
7750,"['Bread', 'Jam', 'Salad', 'Spanish Brunch']"
7751,"['Soup', 'Tea']"
7753,"['Coffee', 'Sandwich', 'Soup']"
7754,"['Cake', 'Coffee', 'Hot chocolate', 'Sandwich']"
7755,"['Coffee', 'Salad', 'Tiffin']"
7756,"['Cake', 'Coffee', 'Hot chocolate', 'Sandwich']"
7757,"['Coffee', 'Soup', 'Spanish Brunch']"
7758,['Cookies']
7759,['Farm House']
7760,"['Coffee', 'Farm House', 'Salad', 'Soup', 'Spanish Brunch', 'Toast']"
7761,['Fudge']
7762,"['Chicken Stew', 'Tea']"
7763,['Farm House']
7764,"['Cake', 'Coffee', 'Tiffin']"
7765,"['Spanish Brunch', 'Tea']"
7766,['Bread']
7767,['Coffee']
7768,"['Bread', 'Pastry', 'Soup', 'Tiffin', 'Truffles']"
7769,['Bread']
7770,"['Bread', 'Pastry']"
7771,"['Cake', 'Coffee']"
7772,"['Cake', 'Tea']"
7773,"['Cake', 'Tea']"
7774,"['Bread', 'Coffee', 'Hot chocolate']"
7775,['Bread']
7776,['Bread']
7777,['Bread']
7778,"['Bread', 'Pastry']"
7779,"['Coffee', 'Pastry']"
7780,"['Bread', 'Medialuna']"
7781,"['Bread', 'Toast']"
7782,['Bread']
7783,"['Cake', 'Coffee']"
7784,"['Bread', 'Coffee', 'Pastry', 'Tea']"
7785,['Bread']
7786,['Pastry']
7787,['Bread']
7788,['Baguette']
7789,"['Coffee', 'Pastry']"
7790,['Bread']
7791,['Coffee']
7792,"['Chicken Stew', 'Coffee', 'Salad']"
7793,['Bread']
7794,['Soup']
7795,"['Bread', 'Coffee', 'Sandwich', 'Truffles']"
7796,"['Farm House', 'Mineral water', 'Soup']"
7797,['Bread']
7798,"['Coffee', 'Soup', 'Tea']"
7799,['Chicken Stew']
7800,['Coffee']
7801,"['Cake', 'Jammie Dodgers']"
7802,['Bread']
7803,"['Cake', 'Coffee', 'Sandwich', 'Scone', 'Tea']"
7804,['Baguette']
7805,"['Cake', 'Juice', 'Scone', 'Tea']"
7806,"['Bread', 'Pastry']"
7807,"['Cake', 'Coffee', 'Tiffin', 'Truffles']"
7808,"['Coffee', 'Jammie Dodgers']"
7809,"['Coffee', 'Toast']"
7810,['Bread']
7811,"['Coffee', 'Pastry']"
7812,['Coffee']
7813,"['Bread', 'Coffee', 'Toast']"
7814,['Baguette']
7815,"['Coffee', 'Toast']"
7816,"['Bread', 'Cake', 'Coffee', 'Tea']"
7817,"['Bread', 'Hot chocolate']"
7818,"['Baguette', 'Coffee']"
7819,"['Cake', 'Tiffin']"
7820,['Coffee']
7821,['Coffee']
7822,"['Cake', 'Juice']"
7823,['Bread']
7824,"['Coffee', 'Tiffin']"
7825,"['Sandwich', 'Tea']"
7826,"['Sandwich', 'Tea']"
7827,"['Chicken Stew', 'Coffee']"
7828,"['Cookies', 'Sandwich']"
7829,"['Coffee', 'Juice', 'Salad']"
7830,"['Bread', 'Salad', 'Sandwich', 'Tea']"
7831,"['Bread', 'Pastry', 'Truffles']"
7832,"['Bread', 'Scandinavian']"
7833,"['Chicken Stew', 'Coffee']"
7834,['Soup']
7835,"['Coffee', 'Sandwich']"
7836,"['Cookies', 'Soup']"
7837,['Christmas common']
7838,['Coffee']
7839,"['Coffee', 'Medialuna', 'Sandwich', 'Soup']"
7840,"['Cake', 'Coffee', 'Hot chocolate', 'Pastry']"
7841,['Coffee']
7842,['Pastry']
7843,"['Bread', 'Chicken Stew', 'Coffee', 'Pastry']"
7844,['Coffee']
7845,"['Cake', 'Tea']"
7846,"['Cake', 'Coffee', 'Spanish Brunch', 'Truffles']"
7847,"['Cake', 'Spanish Brunch', 'Truffles']"
7848,"['Bread', 'Scone', 'Tea']"
7849,"['Coke', 'Tea']"
7850,"['Cake', 'Tea']"
7851,['Coke']
7852,"['Bread', 'Cake', 'Coffee']"
7853,"['Cake', 'Coffee', 'Cookies', 'Scone', 'Tea']"
7854,['Coffee']
7855,['Coffee']
7856,['Coffee']
7857,['Bread']
7858,"['Bread', 'Coffee', 'Pastry']"
7859,"['Bread', 'Coffee', 'Spanish Brunch']"
7860,"['Bread', 'Toast']"
7861,['Bread']
7862,['Baguette']
7863,"['Coffee', 'Pastry']"
7864,"['Cake', 'Hot chocolate', 'Tea']"
7865,"['Bread', 'Coffee']"
7866,"['Bread', 'Pastry']"
7867,['Coffee']
7868,['Pastry']
7869,"['Bread', 'Coffee', 'Toast']"
7870,['Coffee']
7871,['Bread']
7872,['Coffee']
7873,"['Bread', 'Cookies']"
7874,"['Bread', 'Medialuna']"
7875,['Tea']
7876,"['Cake', 'Coffee', 'Jam', 'Truffles']"
7877,"['Coffee', 'Cookies', 'Juice', 'Pastry']"
7878,"['Bread', 'Coffee', 'Tiffin']"
7879,"['Cake', 'Coffee', 'Cookies', 'Juice']"
7880,"['Coffee', 'Pastry', 'Vegan Feast']"
7881,"['Coffee', 'Pastry']"
7882,"['Bread', 'Coffee']"
7883,"['Bread', 'Coffee']"
7884,['Bread']
7885,"['Coffee', 'Medialuna']"
7886,['Coffee']
7887,"['Coffee', 'Tea', 'Tiffin']"
7888,['Bread']
7889,['Brownie']
7890,['Coffee']
7891,"['Sandwich', 'Tea']"
7892,"['Coffee', 'Tiffin']"
7893,"['Bread', 'Scone']"
7894,"['Bread', 'Salad', 'Soup']"
7895,"['Coke', 'Sandwich']"
7896,"['Bread', 'Coffee', 'Toast']"
7897,"['Cake', 'Coffee', 'Sandwich']"
7898,"['Soup', 'Truffles']"
7899,"['Bread', 'Cookies', 'Tiffin', 'Vegan mincepie']"
7900,['Cookies']
7901,['Soup']
7902,"['Coffee', 'Spanish Brunch']"
7903,"['Coffee', 'Scone']"
7904,"['Bread', 'Coffee', 'Sandwich']"
7905,"['Coke', 'Salad', 'Spanish Brunch']"
7906,"['Bread', 'Chicken Stew', 'Coffee', 'Tea', 'Tiffin']"
7907,"['Bread', 'Cake', 'Tea']"
7908,"['Bread', 'Mineral water', 'Scone', 'Spanish Brunch', 'Truffles']"
7909,['Coffee']
7910,"['Cake', 'Truffles']"
7911,['Coffee']
7912,"['Bread', 'Coffee']"
7913,"['Cookies', 'Tiffin']"
7914,['Tea']
7915,"['Coffee', 'Medialuna']"
7916,"['Coffee', 'Toast']"
7917,"['Baguette', 'Farm House']"
7918,['Medialuna']
7919,"['Bread', 'Cake']"
7920,['Bread']
7921,"['Coffee', 'Tea']"
7922,"['Coffee', 'Medialuna', 'The Nomad']"
7923,"['Duck egg', 'Tea']"
7924,"['Bread', 'Coffee', 'Scone']"
7925,"['Coffee', 'Scandinavian', 'Tea']"
7926,"['Bread', 'Scandinavian']"
7927,"['Chocolates', 'Coffee', 'Coke']"
7928,"['Bread', 'Coffee']"
7929,"['Juice', 'Tea']"
7930,"['Coffee', 'Pastry', 'Scone']"
7931,['Coffee']
7932,['Baguette']
7933,"['Fudge', 'Jam', 'Spanish Brunch', 'Tea']"
7934,"['Coffee', 'Spanish Brunch', 'Truffles']"
7935,"['Cake', 'Scandinavian', 'Scone']"
7936,['Coffee']
7937,"['Coffee', 'Sandwich']"
7938,"['Bread', 'Farm House']"
7939,"['Bread', 'Cookies', 'Toast']"
7940,['Bread']
7941,"['Coffee', 'Cookies', 'Farm House']"
7942,"['Bread', 'Brownie', 'Cake', 'Coffee', 'Medialuna', 'Spanish Brunch']"
7943,"['Coffee', 'Pastry', 'Sandwich', 'Soup']"
7944,['Muffin']
7945,['Tea']
7946,['Tiffin']
7947,"['Bread', 'Coffee']"
7948,['Bread']
7949,"['Bread', 'Cookies', 'Hot chocolate']"
7950,"['Bread', 'Cake', 'Jammie Dodgers', 'Juice']"
7951,"['Bread', 'Scone']"
7952,"['Bread', 'Hot chocolate', 'Tea', 'Tiffin']"
7953,"['Bread', 'Coffee']"
7954,['Coffee']
7955,"['Cake', 'Coffee', 'Granola', 'Sandwich']"
7956,['Scone']
7957,"['Pastry', 'Sandwich']"
7958,"['Coffee', 'Sandwich']"
7959,"['Bread', 'Cake', 'Pastry']"
7960,['Pastry']
7961,"['Bread', 'Brownie', 'Coffee', 'Drinking chocolate spoons', 'Sandwich']"
7962,"['Coffee', 'Sandwich']"
7963,"['Bread', 'Jammie Dodgers']"
7964,"['Cake', 'Tea']"
7965,['Coffee']
7966,"['Juice', 'Muffin', 'Salad', 'Tea']"
7967,"['Spanish Brunch', 'Tea']"
7968,"['Cake', 'Chicken Stew', 'Medialuna', 'Sandwich', 'Spanish Brunch', 'Toast']"
7969,['Bread']
7970,"['Bread', 'Soup']"
7971,"['Bread', 'Coffee', 'Juice', 'Scone']"
7972,"['Coffee', 'Scone', 'Toast']"
7973,['Bread']
7974,"['Bread', 'Cake']"
7975,"['Brownie', 'Coke']"
7976,"['Coffee', 'Sandwich']"
7977,"['Bread', 'Cake', 'Jammie Dodgers']"
7978,"['Bread', 'Coffee', 'Scone']"
7979,"['Cake', 'Coffee', 'Scone']"
7980,"['Coffee', 'Sandwich']"
7981,"['Argentina Night', 'Vegan Feast']"
7982,"['Cake', 'Coffee']"
7983,"['Cake', 'Tea']"
7984,"['Cake', 'Scone', 'Tea']"
7985,['Bread']
7986,['Bread']
7987,['Coffee']
7988,"['Cake', 'Coffee']"
7989,['Coffee']
7990,['Coffee']
7991,"['Bread', 'Cookies', 'Juice', 'Muffin']"
7992,"['Coffee', 'Duck egg', 'Tea', 'The Nomad']"
7993,"['Coffee', 'Muffin']"
7994,"['Cake', 'Coffee', 'Hot chocolate', 'Scone']"
7995,"['Coffee', 'Pastry']"
7996,"['Coffee', 'Pastry']"
7997,"['Bread', 'Scone']"
7998,['Bread']
7999,"['Brownie', 'Coffee', 'Sandwich']"
8000,"['Cake', 'Coffee']"
8001,"['Coffee', 'Scone', 'Spanish Brunch']"
8002,['Coffee']
8003,"['Bread', 'Coffee']"
8004,"['Coffee', 'Spanish Brunch']"
8005,"['Coffee', 'Spanish Brunch']"
8006,['Bread']
8007,"['Cake', 'Muffin', 'Vegan Feast']"
8008,"['Bread', 'Brownie']"
8009,['Coffee']
8010,"['Bread', 'Coffee']"
8011,"['Bread', 'Cake', 'Coffee', 'Hot chocolate', 'Vegan mincepie']"
8012,"['Jammie Dodgers', 'Muffin', 'Tea']"
8013,['Bread']
8014,['Tea']
8015,"['Coffee', 'Pastry', 'Scone', 'Tea']"
8016,"['Coffee', 'Pastry']"
8017,['Baguette']
8018,"['Coffee', 'Cookies']"
8019,['Coffee']
8020,['Coffee']
8021,['Bread']
8022,"['Coffee', 'Juice', 'Truffles']"
8023,['Coffee']
8024,['Coffee']
8025,"['Smoothies', 'Spanish Brunch']"
8026,"['Coffee', 'Juice', 'Muffin', 'Toast']"
8027,['Bread']
8028,"['Coffee', 'The Nomad']"
8029,['Hot chocolate']
8030,"['Bread', 'Spanish Brunch']"
8031,"['Spanish Brunch', 'Tea']"
8032,"['Coffee', 'Cookies', 'Medialuna', 'Scone', 'Smoothies']"
8033,"['Coffee', 'Half slice Monster', 'Juice', 'Tiffin']"
8034,['Baguette']
8035,"['Coffee', 'Coke', 'Sandwich', 'Spanish Brunch', 'Tea']"
8036,['Bread']
8037,"['Coffee', 'Cookies', 'Hot chocolate']"
8038,"['Cake', 'Coffee', 'Soup']"
8039,['Bread']
8040,['Coffee']
8041,"['Bread', 'Coffee', 'Drinking chocolate spoons', 'Mineral water']"
8042,['Hot chocolate']
8043,"['Cake', 'Tea']"
8044,"['Cake', 'Coffee', 'Jammie Dodgers', 'Tea']"
8045,['Medialuna']
8046,['Scone']
8047,"['Cake', 'Hot chocolate']"
8048,"['Chicken Stew', 'Coffee', 'Medialuna', 'Muffin', 'Spanish Brunch']"
8049,['Farm House']
8050,"['Cake', 'Coffee']"
8051,"['Cake', 'Coffee', 'Cookies', 'Sandwich', 'Soup', 'Tea']"
8052,"['Coffee', 'Cookies']"
8053,"['Bread', 'Cake']"
8054,"['Coffee', 'Sandwich', 'Spanish Brunch']"
8055,"['Coffee', 'Cookies']"
8056,"['Bread', 'Chocolates', 'Hot chocolate', 'Sandwich']"
8057,"['Coffee', 'Pastry']"
8058,"['Coffee', 'Jammie Dodgers']"
8059,['Coffee']
8060,['Cake']
8061,"['Bread', 'Jam', 'Pastry']"
8062,['Bread']
8063,['Tea']
8064,"['Coffee', 'Spanish Brunch', 'Tea']"
8065,['Afternoon with the baker']
8066,['Bread']
8067,"['Coffee', 'Cookies']"
8068,"['Cake', 'Coffee', 'Cookies', 'Tea']"
8069,['Coffee']
8070,['Coffee']
8071,"['Coffee', 'Muffin']"
8072,['Bread']
8073,['Tea']
8074,"['Coffee', 'Pastry']"
8075,"['Coffee', 'Sandwich', 'Tea']"
8077,['Bread']
8078,"['Cake', 'Tea']"
8079,['Coffee']
8080,['Baguette']
8081,"['Baguette', 'Scone']"
8082,['Coffee']
8083,"['Coffee', 'Pastry']"
8084,"['Coffee', 'Pastry']"
8085,['Pastry']
8086,['Bread']
8087,"['Coffee', 'Pastry']"
8088,"['Bread', 'Tea']"
8089,"['Baguette', 'Coffee']"
8090,['Bread']
8091,"['Bread', 'Cookies', 'Salad', 'Soup', 'Tea', 'Truffles']"
8092,['Soup']
8093,"['Afternoon with the baker', 'Coffee', 'Soup']"
8094,"['Afternoon with the baker', 'Coffee', 'Spanish Brunch']"
8095,['Sandwich']
8096,['Coffee']
8097,"['Coffee', 'Sandwich']"
8098,"['Coffee', 'Sandwich']"
8099,"['Coffee', 'Sandwich']"
8100,"['Salad', 'Tea']"
8101,['Juice']
8102,['Sandwich']
8103,"['Coffee', 'Hot chocolate', 'Tea']"
8104,"['Coffee', 'Soup']"
8106,"['Cake', 'Tea']"
8107,"['Bread', 'Cake']"
8108,"['Cake', 'Coffee', 'Jammie Dodgers']"
8109,"['Coffee', 'Salad']"
8110,['Baguette']
8111,"['Coffee', 'Jammie Dodgers', 'Pastry']"
8112,"['Coffee', 'Cookies']"
8113,"['Coffee', 'Farm House', 'Pastry']"
8114,['Bread']
8115,['Coffee']
8116,"['Baguette', 'Coffee']"
8117,"['Coffee', 'Tea', 'Toast']"
8118,['Pastry']
8119,['Bread']
8120,"['Coffee', 'Pastry']"
8121,"['Bread', 'Salad']"
8122,"['Bread', 'Pastry']"
8123,['Coffee']
8124,"['Bread', 'Coffee', 'Toast']"
8126,['Coffee']
8127,['Coffee']
8129,"['Bread', 'Gift voucher']"
8130,"['Bread', 'Pastry']"
8131,['Sandwich']
8132,['Mineral water']
8133,"['Coffee', 'Pastry']"
8134,"['Chicken Stew', 'Truffles']"
8135,['Pastry']
8136,"['Coffee', 'Jammie Dodgers', 'Sandwich']"
8137,"['Bread', 'Cookies']"
8138,"['Coffee', 'Medialuna', 'Tea']"
8140,['Chicken Stew']
8141,['Coffee']
8142,"['Chicken Stew', 'Juice', 'Sandwich', 'Tea']"
8143,['Tea']
8144,"['Bread', 'Cake', 'Sandwich']"
8145,"['Coffee', 'Muffin']"
8146,"['Bakewell', 'Coffee', 'Juice']"
8147,"['Cake', 'Cookies', 'Juice']"
8148,"['Chicken Stew', 'Soup']"
8149,"['Bakewell', 'Coffee']"
8150,"['Coffee', 'Juice']"
8151,"['Bread', 'Coffee']"
8152,"['Bread', 'Tea']"
8153,"['Bakewell', 'Tea']"
8154,"['Cake', 'Coffee']"
8155,"['Bakewell', 'Coffee']"
8156,"['Cake', 'Coffee', 'Cookies', 'Juice']"
8157,"['Cake', 'Coffee', 'Hot chocolate', 'Sandwich']"
8159,['Medialuna']
8160,['Bread']
8161,"['Cake', 'Cookies', 'Jammie Dodgers', 'Vegan Feast']"
8162,['Bread']
8163,['Coffee']
8164,['Coffee']
8165,"['Baguette', 'Bread']"
8166,"['Bread', 'Coffee', 'Pastry']"
8167,"['Coffee', 'Pastry']"
8169,['Bread']
8170,['Bread']
8171,"['Cake', 'Pastry']"
8172,['Toast']
8173,['Hot chocolate']
8174,['Coffee']
8175,"['Coffee', 'Sandwich']"
8176,"['Coffee', 'Cookies']"
8177,"['Cake', 'Coffee']"
8178,['Bread']
8179,['Bread']
8180,"['Bread', 'Christmas common', 'Jam']"
8181,['Coffee']
8182,"['Coke', 'Salad']"
8183,['Extra Salami or Feta']
8184,['Cookies']
8185,['Cake']
8186,"['Pastry', 'Truffles']"
8187,"['Baguette', 'Cookies']"
8188,['Coffee']
8189,['Brownie']
8190,"['Coffee', 'Toast']"
8191,"['Cookies', 'Pastry', 'Tea']"
8192,['Coke']
8193,"['Brownie', 'Coffee']"
8194,"['Cake', 'Coffee']"
8195,"['Cake', 'Sandwich', 'Truffles']"
8196,"['Bakewell', 'Cake', 'Coffee', 'Tea']"
8197,"['Cake', 'Coffee', 'Hot chocolate', 'Pastry']"
8198,['Brownie']
8199,"['Coffee', 'Scone']"
8200,"['Baguette', 'Cake']"
